number,latitude,longitude,meters
6121,53.84262089741827,27.625519483844982,185.743
6131,53.8426873630937,27.62561604336952,186.102
6141,53.84259874216966,27.625739424984204,186.794
6151,53.84255443163733,27.625900357525097,187.695
6161,53.84252594627033,27.62610420541023,188.613
6171,53.84250062592784,27.626265137951123,189.425
6181,53.84257658690935,27.626517265598522,190.155
6191,53.842617732383474,27.626694291393505,190.286
6201,53.842579751947255,27.626946419040905,190.781
6211,53.84246264538541,27.62705907181953,191.291
6221,53.84238668419719,27.62704297856544,191.466
6231,53.842579751947255,27.627230733196484,191.119
6241,53.84252911131207,27.62737020806526,191.265
6251,53.842475305570034,27.627402394573437,191.410
6261,53.8425417714766,27.627692073147045,191.235
6271,53.842503790971485,27.627777903835522,191.352
6281,53.84238668419719,27.62786909894203,191.674
6291,53.8425417714766,27.628003209392773,191.404
6301,53.84249746088396,27.628131955425488,191.666
6311,53.84257025683284,27.628223150531994,191.622
6321,53.84252911131207,27.628437727253186,191.987
6331,53.84240883955798,27.628486007015454,192.241
6341,53.84254810155743,27.628727405826794,192.103
6351,53.842228431279054,27.628646939556347,192.569
6361,53.842427829857904,27.62879177884315,192.278
6371,53.84252594627033,27.628920524875866,192.132
6381,53.84251328610099,27.62905463532661,192.161
6391,53.842522781228354,27.6293228562281,192.261
6401,53.84245315024441,27.629397958080517,192.479
6411,53.84254810155743,27.629655450145947,192.712
6421,53.842437325004646,27.629735916416394,192.989
6431,53.842535441394816,27.629923671047436,193.105
6441,53.8425417714766,27.630148976604687,193.440
6451,53.84248796575084,27.63036355332588,193.819
6461,53.8425164511437,27.63061568097328,194.160
6471,53.84252594627033,27.630937546055065,195.016
6481,53.84249746088396,27.631125300686108,195.543
6491,53.8425417714766,27.63135060624336,196.070
6501,53.84282978918577,27.62580379800056,186.661
6511,53.84276015871238,27.626013010303723,187.617
6521,53.842681033033905,27.626157849590527,188.405
6531,53.842943729710555,27.62607738332008,187.537
6541,53.84300386486253,27.6258467133448,186.595
6551,53.84291524460843,27.626179307262646,187.951
6561,53.842880429457274,27.626393883983837,188.843
6571,53.84276965378377,27.626399248401867,189.179
6581,53.84266837291149,27.626388519565808,189.407
6591,53.84276015871238,27.626527994434582,189.655
6601,53.842886759486916,27.62660846070503,189.448
6611,53.84282029412802,27.62678548650001,189.973
6621,53.842782313875574,27.626656740467297,189.832
6631,53.84275382866361,27.626887410442578,190.307
6641,53.84275066363886,27.627032249729382,190.549
6651,53.84264938272065,27.62711808041786,190.863
6661,53.84273483851155,27.627193182270275,190.843
6671,53.84273483851155,27.62737020806526,190.885
6681,53.84269052812322,27.627445309917675,190.939
6691,53.84275382866361,27.62760624245857,190.929
6701,53.842731673485346,27.627734988491284,190.968
6711,53.84265887781715,27.627874463360058,191.002
6721,53.84274749861388,27.628003209392773,191.191
6731,53.84282029412802,27.628131955425488,191.381
6741,53.84272217840538,27.628169506351696,191.439
6751,53.84277598383015,27.62829288796638,191.614
6761,53.84269052812322,27.628459184925305,191.861
6771,53.84280130400611,27.62855038003181,191.992
6781,53.842715848350856,27.628641575138317,192.000
6791,53.84282029412802,27.628958075802075,192.000
6801,53.8427411685632,27.62886151627754,192.000
6811,53.84270635326728,27.62905463532661,192.000
6821,53.842639887622006,27.629188745777356,192.000
6831,53.84283928424133,27.629274576465832,192.041
6841,53.84284244925938,27.629483788768994,192.347
6851,53.84275699368812,27.62936577157234,192.186
6861,53.84267153794244,27.629483788768994,192.347
6871,53.84274749861388,27.629687636654126,192.653
6881,53.8427253434323,27.631425708095776,196.028
6891,53.842715848350856,27.631243317882763,195.688
6901,53.84266837291149,27.63108238534187,195.305
6911,53.84271901337825,27.630948274891125,194.905
6921,53.842681033033905,27.63079270676826,194.487
6931,53.842684198063914,27.63059422330116,193.963
6941,53.84266837291149,27.630390375416027,193.672
6951,53.84271901337825,27.630159705440747,193.337
6961,53.842877264442116,27.630470841686474,193.788
6971,53.8428994195433,27.630653231899487,194.081
6981,53.84287409942671,27.63080880002235,194.464
6991,53.842893089515584,27.631007283489453,194.924
7001,53.8428994195433,27.631141393940197,195.218
7011,53.84293106966756,27.63136133507942,195.634
7021,53.84292790465622,27.630272358219372,193.497
7031,53.842902584556825,27.63010069684242,193.250
7041,53.8428994195433,27.629939764301525,193.017
7051,53.842921574632804,27.629752009670483,192.740
7061,53.84300386486253,27.62958034829353,192.492
7071,53.843007029868126,27.629419415752636,192.259
7081,53.842994369844284,27.629194110195385,192.000
7091,53.84298170981659,27.629027813236462,192.000
7101,53.8430101948735,27.62885615185951,192.000
7111,53.84297221479329,27.628695219318615,192.000
7121,53.842984874823884,27.62853965119575,191.978
7131,53.8429912048377,27.62830898122047,191.643
7141,53.84301968988817,27.62810513333534,191.351
7151,53.842946894720725,27.627981751720654,191.162
7161,53.84291207959587,27.62784227685188,190.982
7171,53.84290574957007,27.627670615474926,190.878
7181,53.84293423467869,27.627461403171765,190.732
7191,53.8428994195433,27.627262919704663,190.640
7201,53.842943729710555,27.62711271599983,190.382
7211,53.84296271976788,27.626892774860607,189.871
7221,53.84301968988817,27.626715749065625,189.355
7231,53.84304817491923,27.626511901180493,188.785
7241,53.84305766992528,27.62629196004127,188.015
7251,53.84310197992506,27.626125663082348,187.379
7261,53.84313046490015,27.625970094959484,186.789
7271,53.84317793981554,27.62584134892677,186.285
7281,53.84319059978392,27.625626772205578,185.606
7291,53.84307349493059,27.625728696148144,186.077
7301,53.8429912048377,27.625642865459668,185.857
7311,53.8428994195433,27.625658958713757,186.032
7321,53.84337100391698,27.625626772205578,185.479
7331,53.8433488490653,27.6258467133448,186.120
7341,53.84331086929233,27.626029103557812,186.645
7351,53.84326022954142,27.626190036098706,187.218
7361,53.84323807463112,27.626415341655957,187.966
7371,53.843241239619026,27.62658700303291,188.459
7381,53.843209589729234,27.626678198139416,188.784
7391,53.843184269800226,27.626887410442578,189.414
7401,53.843117804913604,27.62709662274574,190.067
7411,53.84313046490015,27.626973241131054,189.721
7421,53.84313046490015,27.627225368778454,190.310
7431,53.843079824931046,27.6273594792292,190.505
7441,53.8432127547193,27.627504318516003,190.539
7451,53.84311147491892,27.627756446163403,190.887
7461,53.84312413490735,27.627890556614147,191.031
7471,53.84320642473897,27.628030031482922,191.235
7481,53.84317160982994,27.628217786113964,191.512
7491,53.84314312488285,27.62834653214668,191.701
7501,53.843174774822856,27.628507464687573,191.934
7511,53.84318743479218,27.628872245113598,192.000
7521,53.84314945487277,27.628679126064526,192.000
7531,53.84318743479218,27.628990262310253,192.000
7541,53.84315894985584,27.629161923687207,192.000
7551,53.84319059978392,27.62936577157234,192.186
7561,53.843241239619026,27.629644721309887,192.580
7571,53.84317160982994,27.62960180596565,192.521
7581,53.84319059978392,27.6298271115229,192.856
7591,53.84313679489198,27.629730551998364,192.711
7601,53.84306716492919,27.62985929803108,192.900
7611,53.84317793981554,27.630030959408032,193.148
7621,53.84309564992796,27.630004137317883,193.104
7631,53.84305766992528,27.630030959408032,193.148
7641,53.843117804913604,27.630390375416027,193.672
7651,53.843035673167655,27.631556913038366,195.765
7661,53.84303250816421,27.631441578050726,195.605
7671,53.843016683143425,27.631304785390967,195.415
7681,53.84299611060743,27.631194814821356,195.212
7691,53.84298345058027,27.631063386579626,194.957
7701,53.84298345058027,27.63092927612888,194.677
7711,53.84296920804513,27.630765661378973,194.336
7721,53.842997693110576,27.63063155092823,194.031
7731,53.842991363097696,27.630516215940588,193.861
7741,53.842961295523544,27.630411609789007,193.701
7751,53.84305149818126,27.630301639219397,193.541
7761,53.8430277606586,27.630119249006384,193.279
7771,53.84300718812807,27.629928812166327,193.002
7781,53.84310846818073,27.630540355821722,193.890
7791,53.84310846818073,27.630644961973303,194.046
7801,53.843086313190156,27.63075761475193,194.278
7811,53.84307840069067,27.63083539881336,194.436
7821,53.84306732318888,27.630953416010016,194.656
7831,53.84311163317844,27.63125114121067,195.190
7841,53.84308473069039,27.631127759595984,194.998
7851,53.84312587566513,27.631326243063086,195.299
7861,53.84315119562949,27.631513997694128,195.532
7871,53.843268300265485,27.63160251059162,195.489
7881,53.84324298037194,27.631457671304815,195.329
7891,53.84322557293623,27.631304785390967,195.110
7901,53.84319075804315,27.631151899477118,194.912
7911,53.84317809807486,27.631036564489477,194.733
7921,53.84317968057108,27.63086758532154,194.440
7931,53.84319867052139,27.63075761475193,194.244
7941,53.84320500050292,27.630639597555273,194.041
7951,53.84321133048346,27.630534991403692,193.876
7961,53.843206582998135,27.63035260119068,193.614
7971,53.84317493308216,27.630277499338263,193.512
7981,53.84313853564922,27.63018362202274,193.366
7991,53.84324456286572,27.630124613424414,193.279
8001,53.84335217235175,27.631656154771917,195.365
8011,53.84335217235175,27.631524726530188,195.174
8021,53.84332685250894,27.631452306886786,195.143
8031,53.843311027599405,27.631310149808996,195.004
8041,53.84339806452782,27.631398662706488,194.854
8051,53.84348510127532,27.631532773157232,194.712
8061,53.84341705437907,27.631589099546545,195.023
8071,53.84348351879062,27.631709798952215,194.943
8081,53.84357846776693,27.631666883607977,194.530
8091,53.84357530280453,27.631589099546545,194.459
8101,53.84358005024805,27.631441578050726,194.328
8111,53.84351675095681,27.631393298288458,194.470
8121,53.84346927642558,27.63135574736225,194.591
8131,53.843404394479194,27.631253823419684,194.675
8141,53.843347424882396,27.63117603935825,194.721
8151,53.84330153265081,27.63120822586643,194.876
8161,53.84328096025481,27.631090208669775,194.719
8171,53.8432588053555,27.630948051591986,194.521
8181,53.84329045520805,27.630816623350256,194.306
8191,53.84329836766746,27.630712017198675,194.140
8201,53.84332843499956,27.63055108465778,193.911
8211,53.84334900737224,27.630406245370978,193.738
8221,53.8433046976339,27.63033114351856,193.585
8231,53.84335375484141,27.630197033067816,193.470
8241,53.84328096025481,27.63022117294895,193.424
8251,53.84333792994206,27.630092426916235,193.307
8261,53.8433046976339,27.6299958673917,193.104
8271,53.8432588053555,27.629960998674505,193.046
8281,53.84327937776237,27.629896625658148,192.958
8291,53.84328412523945,27.62980543055164,192.827
8301,53.84331735756393,27.629521116396063,192.441
8311,53.843121128170104,27.629526480814093,192.420
8321,53.843103720683764,27.62969545998203,192.667
8331,53.84309739068691,27.629303857465857,192.085
8341,53.84309897318622,27.629148289342993,192.000
8351,53.84312745816334,27.628963216920965,192.000
8361,53.84326197034182,27.629049047609442,192.000
8371,53.84357672697969,27.630009501735913,193.818
8381,53.84360204667141,27.62907609299873,192.752
8391,53.843497602844444,27.628931253711926,192.433
8401,53.84341531358511,27.628743499080883,192.208
8411,53.843386828803816,27.628528922359692,192.083
8421,53.843314034274705,27.628663032810437,192.004
8431,53.84332669420191,27.6283143456385,191.676
8441,53.84338999378049,27.62805685357307,191.399
8451,53.843386828803816,27.627890556614147,191.151
8461,53.84329820936034,27.627729624073254,190.800
8471,53.84335834400315,27.62754186944221,190.561
8481,53.843374168894805,27.627257555286633,190.124
8491,53.84328554942451,27.62731119946693,190.207
8501,53.84329820936034,27.62711271599983,189.802
8511,53.84339632373309,27.6268552239344,189.062
8521,53.84336467396054,27.626930325786816,189.266
8531,53.84336150898197,27.626699655811535,188.596
8541,53.84344063337444,27.62653872327064,188.130
8551,53.84340265368472,27.626415341655957,187.780
8561,53.843491272907166,27.626152485172497,186.994
8571,53.8434248085079,27.626275866787182,187.373
8581,53.84357356211375,27.625642865459668,185.509
8591,53.84352292268056,27.625771611492382,185.887
8601,53.84349760294103,27.625996917049633,186.557
8611,53.843712820239155,27.62607201890205,186.761
8621,53.8436716758412,27.625916450779187,186.324
8631,53.84365901601834,27.626190036098706,187.111
8641,53.84375396459665,27.626415341655957,187.780
8651,53.84363053140284,27.626458257000195,187.897
8661,53.84360521172837,27.626662104885327,188.480
8671,53.84352925261306,27.626731842319714,188.683
8681,53.84357039715096,27.626898139278637,189.179
8691,53.843494437972495,27.627026885311352,189.557
8701,53.843554572333474,27.627225368778454,190.095
8711,53.84354824240482,27.62734875039314,190.331
8721,53.84346911821571,27.627397030155407,190.393
8731,53.84352925261306,27.62757942036842,190.767
8741,53.84346911821571,27.627729624073254,190.987
8751,53.84358622196246,27.627901285450207,191.457
8761,53.84357989203858,27.628019302646862,191.617
8771,53.84353558254458,27.628185599605786,191.807
8781,53.84347861312628,27.628266065876232,191.836
8791,53.84354824240482,27.628421633999096,192.156
8801,53.84347228318615,27.62836262540077,191.952
8811,53.84368117070588,27.628276794712292,192.142
8821,53.84377611923394,27.62807831124519,191.996
8831,53.843956520844046,27.62829825238441,192.578
8841,53.84386790260639,27.628271430294262,192.404
8851,53.843795108913724,27.628464549343335,192.578
8861,53.843595716846494,27.628657668392407,192.491
8871,53.84370016042872,27.628507464687573,192.506
8881,53.84364635619162,27.62880787209724,192.684
8891,53.843817263529225,27.628909796039807,193.132
8901,53.84382992330425,27.629188745777356,193.464
8911,53.84374446974852,27.629006355564343,193.047
8921,53.84376029449422,27.62930139855598,193.403
8931,53.84364635619162,27.629226296703564,192.989
8941,53.84354191247518,27.629188745777356,192.652
8951,53.84346278827413,27.628984897892224,192.359
8961,53.84338366392351,27.62886688069557,192.154
8971,53.843434303525136,27.62911364392494,192.323
8981,53.84335517912069,27.62930139855598,192.237
8991,53.84337100401356,27.629161923687207,192.171
9001,53.84361787156754,27.62936577157234,193.097
9011,53.84352925261306,27.629446237842785,192.951
9021,53.843453293359936,27.629440873424755,192.704
9031,53.84350076790931,27.629628628055798,193.126
9041,53.84340581875677,27.629709094326245,192.980
9051,53.84345012838807,27.629918306629406,193.403
9061,53.843583057000636,27.62984320477699,193.665
9071,53.84369699547549,27.629735916416394,193.869
9081,53.84371598519118,27.62955352620338,193.650
9091,53.84368117070588,27.62705907181953,189.645
9101,53.84376662439081,27.62730047063087,190.288
9111,53.843519757713956,27.630159705440747,193.747
9121,53.84352292268056,27.63032063798164,193.836
9131,53.843494437972495,27.6305834944651,193.976
9141,53.8434849430655,27.630706876079785,194.069
9151,53.84346278827413,27.630894630710827,194.222
9161,53.843427973578265,27.6310877497599,194.445
9171,53.84361787156754,27.631237953464733,194.082
9181,53.843649521148656,27.630948274891125,194.001
9191,53.843595716846494,27.63109847859596,194.104
9201,53.84362103652671,27.6308356221125,194.029
9211,53.84369699547549,27.630663960735546,193.991
9221,53.84364635619162,27.63054057912086,194.000
9231,53.843519757713956,27.630417197506176,193.892
9241,53.84369383052204,27.63032063798164,194.049
9251,53.84366851088587,27.630207985203015,194.033
9261,53.843741304798655,27.63008996800636,194.199
9271,53.84375396459665,27.629961221973645,194.276
9281,53.84387106754668,27.62982174710487,194.480
9291,53.84391854162231,27.63003632382606,194.657
9301,53.843890057183394,27.630175798694836,194.442
9311,53.84384258307545,27.63033673123573,194.221
9321,53.84384574801768,27.630454748432385,194.140
9331,53.84384258307545,27.630647867481457,193.972
9341,53.84389638706037,27.63084098653053,193.762
9351,53.84382042847333,27.630771249096142,193.889
9361,53.84385524284284,27.631012647907482,193.650
9371,53.84378877902142,27.631152122776257,193.684
9381,53.84378877902142,27.63132378415321,193.602
9391,53.843772954286464,27.631500809948193,193.747
9401,53.843833088247415,27.63177975968574,193.645
9411,53.8439660156441,27.631634920398938,193.087
9421,53.8439723455096,27.631398886005627,193.075
9431,53.844035644112026,27.631259411136853,193.128
9441,53.843956520844046,27.631189673702465,193.246
9451,53.84406412845186,27.631028741161572,193.492
9461,53.8441305918362,27.63083025769447,193.885
9471,53.844038809039624,27.630696147243725,193.943
9481,53.84421287968964,27.632155268947827,193.814
9491,53.84421920951782,27.631887048046337,193.329
9501,53.844105272464134,27.632015794079052,193.260
9511,53.84404513889411,27.63185486153816,193.081
9521,53.8439723455096,27.632021158497082,193.197
9531,53.844143251516485,27.631645649234997,193.212
9541,53.84426984810882,27.631742208759533,193.402
9551,53.84431415682569,27.631484716694104,193.460
9561,53.844235034084086,27.63135597066139,193.358
9571,53.84415907611145,27.631484716694104,193.242
9581,53.844206549860495,27.631136029522168,193.550
9591,53.84439327941776,27.631275504390942,193.608
9601,53.844339476071426,27.6310341055796,193.900
9611,53.844260353377656,27.630937546055065,193.914
9621,53.84421604460383,27.63060495213722,194.344
9631,53.84412742691552,27.630444019596325,194.403
9641,53.84404513889411,27.63054594353889,194.169
9651,53.844003994822785,27.630470841686474,194.218
9661,53.844095777695664,27.630229442875134,194.629
9671,53.84405146874768,27.63009533242439,194.771
9681,53.844041973966995,27.630261629383313,194.550
9691,53.84405146874768,27.629896848957287,194.958
9701,53.84399766496204,27.629687636654126,194.653
9711,53.843874232486755,27.629676907818066,194.276
9721,53.843852077901346,27.629473059932934,193.912
9731,53.84395968577763,27.62955889062141,194.364
9751,53.84401981947037,27.629156559269177,193.876
9761,53.84396285071098,27.629027813236462,193.607
9771,53.84398184030606,27.629274576465832,194.000
9781,53.84368750061443,27.627225370088127,190.109
9791,53.84369383052204,27.627482862153556,190.676
9801,53.84368750061443,27.627590150514152,190.925
9811,53.843712820239155,27.627799362817314,191.428
9821,53.84382992330425,27.627954930940177,191.879
9831,53.843899551998526,27.62785837141564,191.839
9841,53.84390271693641,27.62764379469445,191.243
9851,53.843890057183394,27.62742921797326,190.668
9861,53.8439153766856,27.627198547997978,190.050
9871,53.84382992330425,27.62712344614556,189.819
9881,53.8439660156441,27.626951784768607,189.324
9891,53.843874232486755,27.626812309899833,188.916
9901,53.84375712954555,27.626764030137565,188.771
9911,53.843833088247415,27.62661382643273,188.334
9921,53.84402298439919,27.626592368760612,188.313
9931,53.84396285071098,27.626458258309867,187.897
9941,53.8439660156441,27.626216859498527,187.198
9951,53.84398184030606,27.626045198121574,186.703
9961,53.8439723455096,27.62590035883477,186.266
9971,53.84393120136672,27.625498027482536,185.101
9981,53.843848912959636,27.625031323113944,184.000
9991,53.843804603750385,27.625251264253166,184.373
10001,53.843817263529225,27.625514120736625,185.130
10011,53.84373180994765,27.625739426293876,185.800
10021,53.84390588187408,27.625776977220085,185.916
10031,53.84386790260639,27.625980825105216,186.499
10041,53.8439375312375,27.6261578509002,187.023
10051,53.843899551998526,27.626302690187003,187.431
01,53.843804603750385,27.63181731061195,193.779
11,53.843814098584886,27.631704657833325,193.692
21,53.843817263529225,27.631500809948193,193.580
31,53.843852077901346,27.631286233227,193.430
41,53.843874232486755,27.63110384301399,193.549
51,53.84390271693641,27.63083025769447,193.773
61,53.84390588187408,27.63056203679298,194.061
71,53.8439375312375,27.63031527356361,194.362
81,53.843953355910216,27.6300792391703,194.679
91,53.84396918057696,27.6298271115229,194.786
101,53.84401348961207,27.62960717038368,194.536
111,53.844003994822785,27.629408686916577,194.245
121,53.84401981947037,27.629183381359326,193.906
131,53.84404513889411,27.628990262310253,193.603
141,53.84407995307676,27.628754227916943,193.194
151,53.844095777695664,27.628528922359692,192.809
161,53.844105272464134,27.628244608204113,192.372
171,53.84411476723044,27.62806758240913,192.124
181,53.844143251516485,27.62783691243385,191.722
191,53.8441527462742,27.627659886638867,191.303
201,53.844174900700445,27.627450674335705,190.837
211,53.84416540594777,27.62709662274574,190.017
221,53.844209714775175,27.627268284122692,190.490
231,53.84419705511498,27.626887410442578,189.449
241,53.84426351828828,27.62660846070503,188.721
251,53.84426351828828,27.626399248401867,188.109
261,53.84430782701186,27.626222222606884,187.658
271,53.84432681645048,27.626013010303723,187.075
281,53.84432365154464,27.62578770474647,186.407
291,53.844405939018614,27.6255409415171,185.586
301,53.844545194375364,27.625707238476025,186.406
311,53.84452620503583,27.625991552631604,187.308
321,53.84447556675492,27.625905721943127,187.003
331,53.84448189654334,27.6260988409922,187.556
341,53.84451987525406,27.626259773533093,188.080
351,53.844456577383774,27.626270502369152,188.022
361,53.84453886459647,27.6265494521067,188.954
371,53.84445974227955,27.62635633305763,188.284
381,53.84447556675492,27.626533358852612,188.808
391,53.84453569970667,27.62679621533607,189.682
401,53.844456577383774,27.626710384647595,189.304
411,53.84448189654334,27.627016156475293,190.236
421,53.84437112510706,27.626892774860607,189.697
431,53.8444439177982,27.627225368778454,190.698
441,53.84434897078462,27.62708589390968,190.250
451,53.844450247591475,27.627493589679943,190.965
461,53.84438378471461,27.62733802155708,190.764
471,53.844345805880465,27.627498954097973,190.964
481,53.84448189654334,27.627729624073254,191.174
491,53.84434897078462,27.627627700130688,191.147
501,53.84435213568854,27.62779399708961,191.371
511,53.844418598615654,27.62811049775337,191.731
521,53.844345805880465,27.628008573810803,191.688
531,53.844292002473104,27.62784764126991,191.538
541,53.84429833228932,27.62809976891731,191.891
551,53.84426984810882,27.628228514950024,192.124
561,53.84435530059225,27.62829288796638,192.081
571,53.844390114516955,27.628475278179394,192.314
581,53.84432998135608,27.628384083072888,192.256
591,53.84425718846679,27.628410905163037,192.401
601,53.84425085864437,27.62861475304817,192.737
611,53.84441543371676,27.628738134662854,192.816
621,53.84426984810882,27.62884542302345,193.200
631,53.84438694961592,27.62908145741676,193.628
641,53.84421920951782,27.62903317765449,193.590
651,53.84419389019937,27.62929066971992,194.070
661,53.84438694961592,27.629510610859143,194.390
671,53.84425402355571,27.629521339695202,194.405
681,53.84418439545097,27.629494517605053,194.361
691,53.844181230534375,27.62979492501472,194.798
701,53.844345805880465,27.62980028943275,194.813
711,53.84432681645048,27.63004705266212,194.910
721,53.84421920951782,27.630025594990002,194.901
731,53.84411793215205,27.63011142567848,194.784
741,53.844102107541545,27.63034746007179,194.481
751,53.844235034084086,27.630234807293164,194.718
761,53.84431732173225,27.630460112850415,194.593
771,53.84420338494557,27.630529850284802,194.387
781,53.844092612772364,27.63057813004707,194.184
791,53.84407995307676,27.630728333751904,193.958
801,53.844060963526175,27.6310341055796,193.492
811,53.84404513889411,27.631211131374585,193.215
821,53.844010324682515,27.631398886005627,193.023
831,53.844003994822785,27.63182803944801,193.009
841,53.84401981947037,27.631661742489086,193.038
851,53.844124261994615,27.631988971988903,193.188
861,53.84398817016919,27.63206407384132,193.226
871,53.84426351828828,27.632133811275708,193.799
881,53.84438378471461,27.632010429661022,193.624
891,53.844333146261434,27.631892412464367,193.489
901,53.844247693732804,27.63183876828407,193.373
911,53.844200220030395,27.631651013653027,193.300
921,53.844187560367324,27.631452530185925,193.285
931,53.844231869171296,27.631259411136853,193.404
941,53.8442413639089,27.631023376743542,193.769
951,53.84427301301871,27.63078734235023,194.147
961,53.844399609218684,27.630669325153576,194.511
971,53.84456101881843,27.63086780862068,194.453
981,53.844453412487745,27.63085707978462,194.307
991,53.844421763514305,27.631007283489453,194.045
1001,53.844418598615654,27.631184309284436,193.798
1011,53.84439327941776,27.631425708095776,193.577
1021,53.84440277411878,27.631672471325146,193.591
1031,53.84446607207041,27.6317904885218,193.693
1041,53.84452936992635,27.631967514316784,193.780
1051,53.84453253481662,27.632182091037976,194.338
1061,53.84467178975232,27.63185486153816,193.984
1071,53.84462431653081,27.631699293415295,193.911
1081,53.844567348593955,27.63154908971046,193.839
1091,53.84459266768659,27.63136669949745,193.868
1101,53.84461482188004,27.631200402538525,194.045
1111,53.844769900906115,27.625460475246655,185.606
1121,53.84472875754703,27.625707238476025,186.640
1131,53.84467495463182,27.62578770474647,186.903
1141,53.84472875754703,27.625964730541455,187.528
1151,53.84466862487256,27.62605592564796,187.716
1161,53.84471609804378,27.626442163746106,188.948
1171,53.84467178975232,27.62629196004127,188.386
1181,53.84483636317001,27.626179307262646,188.439
1191,53.84488383615106,27.62632414654945,188.995
1201,53.84491548477516,27.626018374721752,188.071
1211,53.84595671116673,27.625385373394238,186.507
1221,53.845988358979795,27.62558385686134,187.605
1231,53.84599468853953,27.62584134892677,189.126
1241,53.84598202941906,27.62608274773811,190.782
1251,53.84597253507625,27.62630268887733,192.280
1261,53.84597569985745,27.62684449509834,193.730
1271,53.845978864638376,27.626640647213208,193.699
1281,53.84600101809829,27.626983969967114,193.819
1291,53.84599468853953,27.627246826450573,193.813
1301,53.845985194199564,27.627450674335705,193.813
1311,53.845997853319034,27.627638428966748,193.842
1321,53.84600418287735,27.627938836376416,193.842
1331,53.84600418287735,27.628207057277905,193.842
1341,53.84602633632385,27.628416269581066,193.930
1351,53.84600734765612,27.6286201174662,193.878
1361,53.846010512434695,27.628888338367688,193.903
1371,53.84602633632385,27.62910291508888,193.958
1381,53.846016841991066,27.62936040715431,194.131
1391,53.846016841991066,27.62959644154762,194.498
1401,53.845988358979795,27.63005778149818,195.000
1411,53.845997853319034,27.629880755703198,194.924
1421,53.845991523759764,27.63032063798164,195.000
1431,53.846013677213016,27.630647867481457,194.997
1441,53.845991523759764,27.63080343560432,194.975
1451,53.845985194199564,27.63105556325172,194.940
1461,53.845991523759764,27.63130232648109,194.907
1471,53.845963040731256,27.631506174366223,194.905
1481,53.84595038160124,27.63183876828407,194.967
1491,53.84595354638409,27.63206943825935,195.018
1501,53.84592506332973,27.63233229474281,195.090
1511,53.845909239402275,27.63259515122627,195.187
1521,53.84580480133099,27.63258978680824,195.324
1531,53.84570352780096,27.632525413791882,195.407
1541,53.845823790090606,27.63233765916084,195.174
1551,53.845738340604534,27.63228937939857,195.201
1561,53.84586809716287,27.632149904529797,195.063
1571,53.845779482971466,27.6320426161692,195.030
1581,53.84588075631776,27.631870954792248,194.956
1591,53.84578264776726,27.6317904885218,194.885
1601,53.84588392110587,27.63157591180061,194.849
1611,53.845811130918506,27.631516903202282,194.757
1621,53.845842778841615,27.631270139972912,194.703
1631,53.84592822811451,27.631173580448376,194.854
1641,53.845852273213865,27.630969732563244,194.846
1651,53.845826954883044,27.63111457185005,194.765
1661,53.8458364492589,27.630685418407666,194.966
1671,53.84595038160124,27.630878537456738,194.942
1681,53.84597569985745,27.6305834944651,195.000
1691,53.84591556897397,27.630417197506176,195.000
1701,53.84584910842336,27.630374282161938,195.000
1711,53.84595038160124,27.629923671047436,194.986
1721,53.84592822811451,27.630154341022717,195.000
1731,53.845861767583976,27.629988044063793,195.000
1741,53.845921898544724,27.629666178982006,194.550
1751,53.845871261951956,27.629489153187023,194.190
1761,53.845811130918506,27.62981638268684,194.786
1771,53.84589658025599,27.62904927090858,193.713
1781,53.84589658025599,27.62931212739204,193.897
1791,53.8458364492589,27.629376500408398,193.952
1801,53.845833284467176,27.629000991146313,193.559
1811,53.8459377224674,27.62883469418739,193.734
1821,53.84585860279421,27.628695219318615,193.494
1831,53.84584910842336,27.628882973949658,193.546
1841,53.84594721681815,27.628480642597424,193.697
1851,53.845861767583976,27.62856110886787,193.437
1861,53.84586493237354,27.628013938228833,193.435
1871,53.84592822811451,27.62833043889259,193.639
1881,53.845845943632604,27.62832507447456,193.406
1891,53.84583961405037,27.628190964023815,193.376
1901,53.845842778841615,27.627901285450207,193.376
1911,53.845963040731256,27.627751081745373,193.726
1921,53.845887085893764,27.62760624245857,193.522
1931,53.845842778841615,27.627724259655224,193.376
1941,53.84581746050501,27.627429216663586,193.318
1951,53.845963040731256,27.627220004360424,193.726
1961,53.845855438004165,27.627262919704663,193.435
1981,53.8459377224674,27.626924961368786,193.604
1991,53.84592822811451,27.62708052949165,193.612
2001,53.845842778841615,27.627134173671948,193.353
2011,53.84581746050501,27.626903503696667,193.178
2021,53.84589974504293,27.626705020229565,193.397
2031,53.84592822811451,27.626458257000195,193.219
2041,53.84588392110587,27.62658163861488,193.271
2051,53.845842778841615,27.626705020229565,193.162
2061,53.84583011967523,27.626495807926403,193.023
2071,53.845893415468815,27.62628659562324,191.931
2081,53.845944052034795,27.62610956982826,190.882
2091,53.84594721681815,27.62585744218086,189.199
2101,53.84592506332973,27.625728696148144,188.381
2111,53.845909239402275,27.62556239918922,187.417
2121,53.845893415468815,27.625433653156506,186.687
2131,53.845842778841615,27.62531027154182,186.009
2141,53.845766823785944,27.625455110828625,186.765
2151,53.84568453898679,27.625444381992565,186.600
2161,53.8455642762971,27.625390737812268,186.280
2171,53.84543135397498,27.625385373394238,186.206
2181,53.84534906851644,27.625390737812268,186.145
2191,53.84514968385006,27.62535318688606,185.679
